commit_sha,filename,maintainability_index,complexity,num_lines,num_functions,num_classes,avg_function_length,avg_num_parameters,nesting_levels,num_comments,duplicated_code_warnings,num_imports,cyclic_dependencies,is_bug,bug_type
b162331554d7c7f6fd46ddde1ff3908f2dc8bcce,pandas/core/reshape/melt.py,"3,00527E+15",50.0,667.0,6.0,0.0,"9,83333E+15","4,83333E+15",8.0,5.0,0.0,14.0,0.0,1,NameError
3a0022918989edfcb8d73f484b1b900935300abe,django/contrib/auth/admin.py,"5,91435E+15",29.0,177.0,8.0,2.0,5125,3125,5.0,16.0,0.0,16.0,0.0,1,NameError
a7c6b069b103387079f62dba271b203631ca3112,sklearn/decomposition/tests/test_kernel_pca.py,"6,96996E+15",17.0,187.0,10.0,0.0,5.8,0.0,11.0,25.0,0.0,9.0,0.0,1,NameError
a5e812d86deb62872f8d514d894a22931fc84217,pandas/core/generic.py,0.0,885.0,12875.0,250.0,1.0,6148,2484,11.0,320.0,0.0,60.0,0.0,0,NameError
1b849305a3664ab04f510aae45260662061cbbe0,pandas/tests/indexes/datetimes/test_date_range.py,0.0,235.0,1752.0,110.0,8.0,"6,43636E+16","1,66364E+16",3.0,94.0,0.0,12.0,0.0,1,NameError
8b5361619818a8e16562d054d7dc8ddf61147384,django/db/models/sql/aggregates.py,"7,29102E+15",41.0,121.0,6.0,8.0,"4,16667E+15",3.0,3.0,5.0,0.0,1.0,0.0,1,NameError
2a05a82311f631f314e2918fdb7de983b4c5682a,tests/timezones/tests.py,"2,19103E+16",133.0,1256.0,100.0,9.0,6.4,1.07,6.0,74.0,0.0,17.0,0.0,1,NameError
7349a22d291c5c8e10cb9842809ab5675e42660b,tests/schema/tests.py,"4,4894E+14",67.0,684.0,21.0,2.0,"1,00476E+16","1,04762E+16",4.0,94.0,0.0,8.0,0.0,0,NameError
728548e483a5a3486939b0c8e62520296587482e,tests/expressions/tests.py,"6,51807E+15",7.0,263.0,6.0,1.0,"9,16667E+15",0.8333333333333334,0.0,29.0,0.0,7.0,0.0,0,NameError
0dade0bde8547ebb135a8d4c414a6c7c05091ac9,pandas/core/dtypes/dtypes.py,0.0,402.0,2348.0,124.0,10.0,"5,40323E+15","1,47581E+16",9.0,141.0,0.0,41.0,0.0,0,NameError
63ba472cc4a0ce34d28af74d11e8037a1b3d0f96,tests/modeltests/force_insert_update/models.py,100.0,5.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,NameError
9d740eb8b15de31f1c5520659df683d90342bb44,tests/template_tests/tests.py,"3,23103E+16",132.0,1957.0,62.0,17.0,"4,25806E+15","1,16129E+16",8.0,311.0,0.0,21.0,0.0,0,NameError
893ba32636e95bb0fa0d1eb7c09ed443842018a5,scikits/learn/cluster/k_means_.py,"3,59799E+15",12.0,202.0,4.0,1.0,5.75,4.0,6.0,6.0,0.0,3.0,0.0,1,NameError
a67ebbebc173007735e62eef7878c08435d28d89,sklearn/tree/_export.py,"2,82947E+15",154.0,1157.0,22.0,4.0,"8,36364E+15","4,22727E+16",12.0,78.0,0.0,14.0,0.0,0,NameError
f5d754d4fcaefff9ff08167a55426f3afe88b175,pandas/core/indexes/multi.py,0.0,591.0,4099.0,120.0,3.0,6.55,"2,26667E+16",12.0,288.0,0.0,20.0,0.0,0,NameError
7772f0f247acca10312062acf342f17506baf8ce,pandas/io/formats/style_render.py,"2,42934E+16",301.0,2496.0,54.0,3.0,"7,37037E+14","3,35185E+16",11.0,44.0,0.0,13.0,0.0,1,NameError
c831ccda407b854962c0d85b6d42e47fa0dee015,pandas/core/reshape/tile.py,"4,45245E+15",74.0,672.0,11.0,0.0,"7,45455E+15","3,72727E+15",8.0,31.0,0.0,7.0,0.0,1,NameError
99e3afe8a7bab9cd2d53322909627e5797907be2,pandas/tests/reshape/merge/test_multi.py,"3,05027E+15",40.0,926.0,32.0,2.0,7.5,1875,7.0,23.0,0.0,5.0,0.0,0,NameError
1c1b158ecf3c7283a4e4806aa52c556a52ab2892,pandas/core/groupby/groupby.py,0.0,312.0,4223.0,101.0,3.0,"7,45545E+15","2,57426E+16",10.0,220.0,0.0,31.0,0.0,1,NameError
45c8818503ebda101e7ff0f642c18880dd323669,django/utils/version.py,"7,57494E+15",12.0,51.0,2.0,0.0,7.5,0.5,4.0,4.0,0.0,5.0,0.0,1,NameError
dd1ca50b096bf0351819aabc862e91a9797ddaca,tests/i18n/loading_app/apps.py,100.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,NameError
9c14725a20330ce5f45cd793f662df688e66883d,pandas/tests/scalar/timedelta/test_timedelta.py,0.0,272.0,701.0,50.0,3.0,8.04,1.58,11.0,54.0,0.0,9.0,0.0,0,NameError
59048f9821db191eba14bee46e903e602be770a2,sklearn/metrics/tests/test_pairwise_distances_reduction.py,"2,65182E+16",91.0,1357.0,22.0,0.0,"1,43636E+16","3,22727E+15",20.0,92.0,0.0,11.0,0.0,0,NameError
9d740eb8b15de31f1c5520659df683d90342bb44,tests/max_lengths/tests.py,"7,28244E+15",10.0,39.0,4.0,2.0,3.75,1.75,6.0,0.0,0.0,3.0,0.0,0,NameError
ba60432eda7f7ea0479eb63aae43ac680a2b8678,pandas/tests/test_optional_dependency.py,"6,112E+14",14.0,100.0,5.0,0.0,10.4,0.6,0.0,3.0,0.0,4.0,0.0,0,NameError
96c886ce967cb62cedca2e482616f551e809b777,Lib/test/test_threading.py,"3,82838E+15",88.0,720.0,40.0,18.0,5525,1.2,8.0,117.0,0.0,14.0,0.0,1,NameError
c4be24d5528761a2c5044b98dd5ad2c4a1c808ec,sklearn/cluster/dbscan_.py,"4,62338E+16",13.0,188.0,3.0,1.0,9.0,"4,66667E+15",8.0,22.0,0.0,4.0,0.0,1,NameError
dfad061da209869716d4113987db6a655f5c5c3b,sklearn/metrics/_classification.py,0.0,164.0,2420.0,24.0,0.0,"9,70833E+15","5,04167E+15",24.0,66.0,0.0,33.0,0.0,1,NameError
715241917e752876df3705a374390a13056f034c,sklearn/utils/tests/test_validation.py,"1,04691E+15",277.0,2055.0,101.0,11.0,"7,39604E+15","1,0495E+16",8.0,126.0,0.0,24.0,0.0,0,NameError
37c904d6c54c1a1bec61b0344cb4030aefe6f29a,sklearn/hmm.py,"2,56952E+16",150.0,1090.0,50.0,4.0,4.8,3.46,13.0,45.0,0.0,10.0,0.0,1,NameError
ef1e94a848533f2e7dbb2ed7a8b2de50e97e4b7f,Lib/test/test_pipes.py,"5,42774E+16",22.0,211.0,17.0,1.0,"6,64706E+15",0.9411764705882353,3.0,20.0,0.0,5.0,0.0,1,NameError
4539f3eff40f0889b1e089c68cfe2a0b034d7ec9,pandas/core/arrays/arrow/array.py,0.0,422.0,2366.0,147.0,1.0,"4,4966E+15","2,04762E+16",13.0,102.0,0.0,28.0,0.0,1,NameError
8943a857a7bcf8aae9edc0eb09719e36f7b9e78c,tests/regressiontests/file_storage/models.py,100.0,1.0,50.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,1,NameError
ba59a173100e37fa4228b74a0f95c4bbcbac331f,sklearn/tree/tests/test_tree.py,"1,45562E+16",276.0,2717.0,106.0,1.0,"8,4717E+15",0.9528301886792453,30.0,204.0,0.0,25.0,0.0,0,NameError
99e3afe8a7bab9cd2d53322909627e5797907be2,pandas/core/reshape/merge.py,0.0,480.0,2760.0,50.0,3.0,8.02,3.92,14.0,191.0,0.0,21.0,0.0,0,NameError
f64a5ef404cb6fd28e008a01039a3beea2fa8e1b,django/db/models/sql/subqueries.py,"5,68131E+15",65.0,258.0,16.0,5.0,46875,2625,8.0,7.0,0.0,11.0,0.0,1,NameError
02fee0a23cffc61dde3fafbce0bba12330065988,sklearn/preprocessing/_function_transformer.py,"5,57932E+16",48.0,431.0,13.0,1.0,"4,84615E+15","1,92308E+16",5.0,12.0,0.0,7.0,0.0,0,NameError
3fac6f26927a67718afafc42facfb199987c8548,pandas/tests/groupby/transform/test_transform.py,"1,42587E+16",158.0,1655.0,69.0,0.0,"9,15942E+15","1,42029E+16",11.0,119.0,0.0,7.0,0.0,1,NameError
e3dd35fa11eea6749e8dbada03b6d11137a3c1a4,sklearn/linear_model/tests/test_ridge.py,"4,95458E+15",24.0,410.0,16.0,0.0,11.75,0.375,19.0,27.0,0.0,18.0,0.0,1,NameError
99f1df6cb87e9b73dd8e71dbee686a7b555c285a,pandas/io/sas/sas7bdat.py,"2,33444E+15",106.0,733.0,29.0,2.0,"7,89655E+15","2,41379E+15",16.0,15.0,0.0,10.0,0.0,0,NameError
153205a87747e0c31cca411fa44f2090234cd69b,sklearn/utils/tests/test_array_api.py,"3,04701E+16",96.0,611.0,32.0,3.0,74375,209375,4.0,26.0,0.0,9.0,0.0,0,NameError
17155d38459d46b84d7945f6fb382199ac1961fb,django/contrib/formtools/wizard.py,"5,86459E+15",38.0,246.0,16.0,1.0,40625,2875,6.0,22.0,0.0,7.0,0.0,1,NameError
82449b9d3c2aaf363b03fdaaa6c8c552b9fd72e6,pandas/core/indexing.py,0.0,532.0,2780.0,81.0,8.0,"5,38272E+15","2,34568E+15",14.0,294.0,0.0,15.0,0.0,0,NameError
3fa732bb728d48bee6929f524c99951acbccfaca,sklearn/preprocessing/_function_transformer.py,"5,62116E+16",46.0,416.0,12.0,1.0,"4,91667E+15",2.0,5.0,12.0,0.0,6.0,0.0,0,NameError
0354cecbfd0cbd4e7440d56332dbb4d20f6a2fb2,tests/modeltests/schema/tests.py,"4,47738E+15",58.0,673.0,18.0,1.0,"1,71667E+16","1,05556E+16",4.0,86.0,0.0,10.0,0.0,0,NameError
6024fd5dc2022f3724ea6440c319440d457a7366,tests/aggregation/tests.py,"2,47786E+15",61.0,1150.0,62.0,7.0,"6,51613E+15","1,27419E+16",4.0,13.0,0.0,12.0,0.0,1,NameError
e72e161851cb5d0bddef3d24e56bb5d2969a28e5,Lib/test/test_urllib2.py,"2,28365E+16",186.0,1337.0,98.0,30.0,5.5,"1,72449E+16",22.0,110.0,0.0,15.0,0.0,1,NameError
d3995f76d4d366d44f3c29b9db8f33f23254dec6,pandas/tseries/frequencies.py,"3,05713E+15",129.0,625.0,33.0,2.0,"5,63636E+15","1,18182E+16",6.0,36.0,0.0,7.0,0.0,1,NameError
2fd022d972ab13f83bde581fa1f9ad74b4e6ebce,examples/linear_model/plot_tweedie_regression_insurance_claims.py,"5,84741E+16",16.0,693.0,4.0,0.0,10.0,5.25,6.0,177.0,0.0,18.0,0.0,0,NameError
1ace6757642f5294f287937dd6ba8f9fed5c1198,sklearn/setup.py,"6,72288E+14",3.0,65.0,1.0,0.0,43.0,2.0,3.0,4.0,0.0,5.0,0.0,1,NameError
2cdb97e2f806d83965c7dee8fb5fcf164a340379,pandas/io/json/_json.py,"1,78683E+16",230.0,1390.0,47.0,8.0,"6,14894E+15","3,19149E+16",7.0,28.0,0.0,19.0,0.0,0,NameError
b68f188628dd7e54706cd98d4aa0a36a12adfafa,tests/regressiontests/utils/models.py,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,NameError
ff2727147d367b5b81659931e9804733711e8f6c,pandas/tests/series/indexing/test_setitem.py,0.0,339.0,1869.0,146.0,34.0,"5,94521E+15","1,76712E+16",8.0,137.0,0.0,8.0,0.0,1,NameError
52edc16086e3c28a78c31975bb4da2f9450590b4,django/db/models/options.py,"2,97618E+16",157.0,598.0,38.0,1.0,"5,23684E+16","1,55263E+16",10.0,54.0,0.0,16.0,0.0,0,NameError
94d575a724f6832c47c896356de201fbe4bfeae5,pandas/core/window/ewm.py,"4,25767E+15",85.0,1089.0,27.0,3.0,"5,03704E+15","3,44444E+16",12.0,13.0,0.0,17.0,0.0,1,NameError
582e6a1010d006199ad24cc523343d2057b34014,django/core/cache.py,"5,98472E+16",48.0,255.0,18.0,4.0,"3,72222E+16",2.5,5.0,15.0,0.0,4.0,0.0,1,NameError
6682d916780c1cb305e679a057ee6992b114118e,Lib/symtable.py,"3,89029E+16",123.0,445.0,51.0,6.0,"3,45098E+15","1,29412E+16",5.0,13.0,0.0,5.0,0.0,0,NameError
e74e207cce54802f897adcb42149440ee154821e,django/contrib/gis/db/backends/oracle/operations.py,"5,29152E+15",56.0,299.0,16.0,6.0,3625,2.5,8.0,33.0,0.0,11.0,0.0,1,NameError
6adb209acd63825affc884abcd85381f148fb1b0,sklearn/metrics/tests/test_classification.py,0.0,303.0,2680.0,92.0,0.0,"1,06739E+16",0.4891304347826087,9.0,243.0,0.0,48.0,0.0,0,NameError
7fccf45e49f88b1d60342ba204f4ce11045abdc4,sklearn/ensemble/tests/test_weight_boosting.py,"4,84594E+15",39.0,468.0,20.0,4.0,6.45,0.75,35.0,51.0,0.0,26.0,0.0,1,NameError
ead1d62d3239109656d4b3fd2f99461dddb2fae1,Lib/http/client.py,"1,58913E+15",240.0,1178.0,52.0,17.0,"5,19231E+16","2,05769E+16",12.0,187.0,0.0,7.0,0.0,1,NameError
a203b9e1c6e0ec4f09aaddb4af5010592ea266a3,sklearn/tests/test_common.py,"5,34565E+15",51.0,240.0,16.0,1.0,38125,0.75,6.0,26.0,0.0,19.0,0.0,1,NameError
62f3acc70a43a3c4f4970839d490ac8ea6c79047,tests/admin_views/tests.py,0.0,521.0,6262.0,384.0,48.0,74140625,"1,07552E+16",14.0,344.0,0.0,39.0,0.0,0,NameError
d9330d5be2ee60b208dcab2616eb164ea2e6bf36,tests/admin_ordering/tests.py,"7,65413E+15",32.0,154.0,14.0,9.0,"5,57143E+15","1,14286E+16",2.0,6.0,0.0,5.0,0.0,0,NameError
624bda76386efd8eecf73c4ad06f997b9b25f07f,Tools/cases_generator/generators_common.py,"3,94691E+16",53.0,250.0,12.0,0.0,"7,41667E+15",4.25,6.0,1.0,0.0,6.0,0.0,0,NameError
ec2f0db987dd6fd8c9f0254db3b75bb1e6855560,pandas/tests/io/formats/test_printing.py,"3,73868E+15",78.0,234.0,15.0,2.0,"7,66667E+15","1,13333E+16",6.0,9.0,0.0,5.0,0.0,1,NameError
153205a87747e0c31cca411fa44f2090234cd69b,sklearn/utils/tests/test_validation.py,0.0,312.0,2227.0,111.0,12.0,"7,35135E+15",0.963963963963964,8.0,137.0,0.0,24.0,0.0,0,NameError
edfd6ae79c76ebf766ffc1da1e8003ab72df6475,Lib/py_compile.py,"6,68964E+15",27.0,170.0,4.0,1.0,7.0,3.0,5.0,1.0,0.0,5.0,0.0,1,NameError
e74e207cce54802f897adcb42149440ee154821e,django/db/models/query.py,0.0,443.0,1822.0,95.0,8.0,"5,67368E+15","1,84211E+16",11.0,218.0,0.0,14.0,0.0,1,NameError
bbe0e531383358b44e94131482e122bda43b33d7,pandas/core/_numba/executor.py,"6,67228E+15",6.0,241.0,7.0,0.0,"6,14286E+15","4,57143E+15",5.0,18.0,0.0,7.0,0.0,0,NameError
a7cd0ca44d0af64bc22a7213371e3c11d94dbbe8,sklearn/utils/tests/test_fixes.py,"7,41347E+15",10.0,58.0,4.0,0.0,6.25,1.5,0.0,7.0,0.0,6.0,0.0,0,NameError
33a225cd89553c9d379f7f5ee85fb37353541949,examples/__init__.py,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NameError
2bcb8bfc8de5cd57ebb64b326cd7609aa0d8c1c7,django/views/generic/dates.py,"3,76987E+14",136.0,786.0,47.0,20.0,"4,76596E+14","1,7234E+16",9.0,25.0,0.0,13.0,0.0,0,NameError
71a3e3c12abd934159f43fc4d925803e063c8c6d,pandas/tests/reshape/concat/test_concat.py,"2,44941E+16",108.0,912.0,51.0,3.0,"8,33333E+15",1.0,3.0,61.0,0.0,9.0,0.0,1,NameError
b9fe54cccc3798f089489ef1e7f9026a35d16d6b,Lib/packaging/command/bdist_wininst.py,"4,7553E+16",57.0,346.0,8.0,1.0,11375,1.5,6.0,55.0,0.0,13.0,0.0,1,NameError
d097417025e71286ad5bbde6e0a79caacabbbd64,django/db/models/query.py,0.0,411.0,1732.0,94.0,8.0,"5,64894E+15","1,82979E+16",13.0,195.0,0.0,14.0,0.0,0,NameError
04487b377f0cca15ff09ba8fed31751ea4dcbab3,pandas/tests/io/pytables/test_append.py,"3,20423E+15",42.0,986.0,21.0,0.0,4.0,"1,33333E+16",11.0,85.0,0.0,7.0,0.0,0,NameError
187e2b050e916e88ec9f0c8f68f4e7cd04fcf07b,pandas/tests/arrays/test_array.py,"7,08358E+15",21.0,420.0,12.0,2.0,"4,33333E+15","1,08333E+16",2.0,46.0,0.0,7.0,0.0,1,NameError
253c6a0b2f88b3327b7113860b99d665346fe43c,Lib/test/test_email/test__header_value_parser.py,0.0,372.0,3129.0,350.0,6.0,"3,62571E+15",1.1,4.0,58.0,0.0,6.0,0.0,0,NameError
6983201cfb172c2895ed6eea1e0f0eb3804d4c00,tests/model_fields/tests.py,"3,61285E+15",122.0,760.0,88.0,16.0,4.75,"1,03409E+16",10.0,24.0,0.0,13.0,0.0,1,NameError
d3f00bd5706b35961390d3814dd7e322ead3a9a3,django/contrib/gis/db/models/sql/where.py,"7,99367E+15",21.0,91.0,5.0,2.0,4.6,3.0,5.0,13.0,0.0,5.0,0.0,0,NameError
94d575a724f6832c47c896356de201fbe4bfeae5,pandas/tests/window/test_ewm.py,"3,43695E+16",72.0,690.0,37.0,0.0,"7,91892E+15","1,35135E+16",10.0,42.0,0.0,3.0,0.0,1,NameError
e74138cb1cd02211ecfa68e8ca187dcfc381f5f5,pandas/tests/resample/test_datetime_index.py,"1,46322E+16",179.0,2083.0,102.0,1.0,"9,30392E+15","1,48039E+16",4.0,121.0,0.0,13.0,0.0,1,NameError
392a13bb9346331b087bcd8bb1b37072c126abee,Lib/test/test_gc.py,"2,26463E+15",144.0,1371.0,92.0,42.0,"7,51087E+15","1,05435E+16",8.0,259.0,0.0,16.0,0.0,1,NameError
e9c24bef74e55729b190cf07e0ac452aa4c86fcd,tests/regressiontests/admin_inlines/tests.py,"4,37069E+15",54.0,621.0,40.0,7.0,8.25,1.0,3.0,51.0,0.0,9.0,0.0,0,NameError
030cf5d6fd3287567a4e8b2d71a2576eb9b64a1c,pandas/core/generic.py,0.0,978.0,12950.0,245.0,1.0,"6,31837E+15",3.4,12.0,368.0,0.0,52.0,0.0,1,NameError
6fb9dee470d57882e378247fd2706d5f9867b5f9,django/core/management/commands/makemessages.py,"2,4565E+15",131.0,502.0,18.0,2.0,"6,88889E+15","1,83333E+16",10.0,14.0,0.0,18.0,0.0,0,NameError
d3f00bd5706b35961390d3814dd7e322ead3a9a3,django/db/models/sql/subqueries.py,"5,42394E+15",73.0,292.0,20.0,6.0,4.3,2.6,8.0,7.0,0.0,12.0,0.0,0,NameError
0220e182b8d70086737e0ea668e4fee11f3abf91,sklearn/cluster/hierarchical.py,"5,34233E+15",34.0,356.0,5.0,2.0,11.2,3.6,18.0,30.0,0.0,11.0,0.0,1,NameError
13bdca4ddad57e58974ab5882831cedbc5ab9346,pandas/tests/scalar/timestamp/test_constructors.py,"1,38252E+16",207.0,1060.0,59.0,7.0,"7,15254E+16","1,47458E+16",10.0,136.0,0.0,9.0,0.0,1,NameError
449d23e2bf5c63c38fe7f27f4ae54e05df82d3d0,sklearn/utils/_metadata_requests.py,"2,65425E+16",160.0,1368.0,48.0,6.0,"4,58333E+15","1,41667E+16",9.0,89.0,0.0,8.0,0.0,0,NameError
678f626c24f389b03d4bfe2c552c33e9bdcc9379,tests/regressiontests/aggregation_regress/tests.py,"4,87742E+16",33.0,736.0,26.0,1.0,"6,88462E+15","1,03846E+16",3.0,76.0,0.0,8.0,0.0,1,NameError
1e4815692f6c8a37a3974d0d7d2025494d026d76,Lib/test/test_unittest/testmock/testmock.py,0.0,218.0,2430.0,210.0,44.0,"5,90952E+14","1,11905E+15",28.0,102.0,0.0,9.0,0.0,0,NameError
5abd76a75d633a1ba6f5fcc66b0bc4799b9e2eaa,Lib/test/sample_doctest_no_doctests.py,100.0,3.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,NameError
39a3bf355574df76df44cededffac96fddb48a04,pandas/tests/io/xml/test_xml.py,"2,7415E+15",119.0,2081.0,85.0,0.0,"4,47059E+15","1,56471E+16",8.0,70.0,0.0,16.0,0.0,0,NameError
b375b7be7f046bf11f3fef1d4b459eecf1a6c020,sklearn/model_selection/_search.py,"2,39154E+16",139.0,1949.0,39.0,5.0,"5,74359E+15",2.0,7.0,71.0,0.0,34.0,0.0,0,NameError
1bdc98c15c53ec9f6c8abe812d6999bc77a06f0a,doc/source/conf.py,"4,49819E+15",67.0,802.0,13.0,6.0,"4,76923E+15","3,15385E+16",7.0,198.0,0.0,16.0,0.0,1,NameError
f3310d2f5a1c4d6e2572cc2b2aea924179453a5a,sklearn/cluster/_agglomerative.py,"3,36849E+15",104.0,1336.0,15.0,2.0,"1,12667E+16","2,33333E+16",23.0,81.0,0.0,20.0,0.0,0,NameError
4d8066477abf27622d5295a65fa9f6d9d15b2cfa,sklearn/linear_model/coordinate_descent.py,"1,58664E+16",146.0,1857.0,18.0,9.0,"1,28889E+15","9,22222E+15",11.0,54.0,0.0,18.0,0.0,1,NameError
0f5b11eca0ba199501941fa244b276aaa10353c8,tests/test_runner/tests.py,"3,466E+15",130.0,1099.0,96.0,27.0,"3,94792E+16","1,17708E+16",6.0,30.0,0.0,16.0,0.0,1,NameError
c8f79e234e99733bd2e9c52b97684cd924aa73e4,sklearn/gaussian_process/tests/test_gpr.py,"3,76271E+15",83.0,851.0,37.0,1.0,"8,94595E+15",0.8378378378378378,7.0,63.0,0.0,11.0,0.0,0,NameError
1bdc98c15c53ec9f6c8abe812d6999bc77a06f0a,setup.py,"3,85094E+15",69.0,670.0,17.0,6.0,"3,47059E+16","1,17647E+16",11.0,41.0,0.0,13.0,0.0,1,NameError
4a4ad27712b44cebada1bdaebd082cf82df74610,tests/annotations/tests.py,"5,58779E+15",35.0,310.0,21.0,2.0,"4,80952E+15",1.0,4.0,6.0,0.0,10.0,0.0,1,NameError
b9912740f4c788e5f0b63d28a3bfdb4f8b8d34e7,pandas/tests/reshape/test_pivot.py,"2,12254E+16",164.0,2717.0,99.0,3.0,"8,17172E+15","1,67677E+16",5.0,102.0,0.0,10.0,0.0,1,NameError
8e3f22f2513a5b64153ea9903690a38ac159031b,tests/migrations/test_commands.py,"3,79114E+14",96.0,1451.0,81.0,20.0,"6,82716E+15","1,02469E+16",6.0,95.0,0.0,15.0,0.0,0,NameError
c95716ab29313b4b5c6122e52bc9d3a082d6ae3e,pandas/tests/arrays/test_datetimes.py,"1,827E+16",135.0,834.0,54.0,3.0,"7,87037E+14","1,81481E+16",6.0,52.0,0.0,9.0,0.0,0,NameError
c3cfebe4d6f07ad2765d21bc1638a74c0e3594b2,sklearn/linear_model/logistic.py,"2,36328E+16",128.0,1481.0,18.0,2.0,"1,26667E+16","6,27778E+15",12.0,58.0,0.0,16.0,0.0,1,NameError
91afc00513bd2fa6302ea2be35e1f842cbd5fd38,tests/middleware/extra_urls.py,100.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,NameError
627eac819db52ca4a289c6901fa5de6fee47c553,pandas/core/arrays/string_arrow.py,"2,14902E+15",161.0,716.0,53.0,2.0,4.0,"2,37736E+16",9.0,36.0,0.0,20.0,0.0,1,NameError
aae5837ecf7036965f35633874c385a86c6d6eef,sklearn/cluster/tests/test_bisect_k_means.py,"6,18725E+16",15.0,150.0,8.0,0.0,9375,1125,3.0,6.0,0.0,6.0,0.0,0,NameError
84ea07dfab90eee2cbe2084519123d31e32babca,sklearn/cluster/tests/test_k_means.py,"4,75672E+16",45.0,436.0,35.0,0.0,"5,88571E+15",0.11428571428571428,5.0,38.0,0.0,17.0,0.0,1,NameError
4b66eba3b786e373ad10ba2ec59aca5613230aa8,sklearn/tests/test_pipeline.py,"5,93372E+15",26.0,273.0,15.0,4.0,"9,26667E+15","1,06667E+16",13.0,29.0,0.0,13.0,0.0,1,NameError
3f8d3e495a3a26f0be960ec70dee20e2411a4bb4,pandas/core/arrays/arrow/array.py,0.0,544.0,2923.0,160.0,1.0,536875,194375,13.0,131.0,0.0,32.0,0.0,1,NameError
95308514e1221200e4526dfaf248283f3d7ade06,pandas/_testing/contexts.py,"7,1401E+15",15.0,194.0,6.0,0.0,"6,83333E+15",1.5,5.0,1.0,0.0,17.0,0.0,0,NameError
e0033b016ee3a19858def95b9a40dfe21aa9b629,sklearn/decomposition/_nmf.py,"1,63094E+16",182.0,2348.0,35.0,3.0,"7,97143E+16","4,28571E+15",13.0,111.0,0.0,18.0,0.0,0,NameError
8912619e0ddf1989556ea2948392f67233d2620e,sklearn/utils/tests/test_response.py,"4,30998E+16",52.0,339.0,13.0,0.0,"9,15385E+15","1,15385E+16",4.0,9.0,0.0,9.0,0.0,0,NameError
6f1d448bc110633eda110310fd833bd46e7b30f2,Tools/clinic/libclinic/clanguage.py,"2,71838E+15",108.0,537.0,11.0,1.0,"1,28182E+16","2,63636E+16",20.0,50.0,0.0,13.0,0.0,0,NameError
11181a64f947236402903deb6fa8c4df7b8bff75,tests/bug8245/__init__.py,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NameError
3273bd7b254680a5b241e2fdbc3196956b2b44e8,tests/utils_tests/test_html.py,"5,57817E+16",33.0,207.0,13.0,1.0,"4,53846E+15","1,23077E+16",7.0,14.0,0.0,8.0,0.0,0,NameError
2231286d78d328c2f575e0b05b16fe447d1656d6,Lib/zipfile/_path/__init__.py,"4,84585E+16",77.0,451.0,43.0,4.0,"3,46512E+16","1,37209E+15",3.0,4.0,0.0,11.0,0.0,0,NameError
cac2e8785f119369c89497647eb0e077ef12854b,pandas/tests/io/json/test_ujson.py,0.0,243.0,1059.0,100.0,8.0,5.36,1.46,6.0,22.0,0.0,14.0,0.0,1,NameError
d51fb74360b94f2a856573174f8aae3cd905dd35,django/contrib/auth/tests/views.py,"3,46382E+15",73.0,521.0,46.0,8.0,"4,97826E+15","1,19565E+16",8.0,29.0,0.0,18.0,0.0,0,NameError
62aee0666e8803f20ecf0f6214621367e50f3961,sklearn/cluster/tests/test_hierarchical.py,"3,74198E+15",73.0,739.0,31.0,1.0,"8,12903E+15",0.25806451612903225,14.0,95.0,0.0,23.0,0.0,1,NameError
d797b771f1ac5085583df766e7a945d9b22679fa,sklearn/preprocessing/tests/test_function_transformer.py,"4,64064E+15",45.0,543.0,33.0,0.0,"6,30303E+15",0.8484848484848485,5.0,27.0,0.0,6.0,0.0,0,NameError
7ccbe6a4fa62c2f3f250d12e70b7db1abfa085d2,django/contrib/messages/tests/test_cookie.py,"6,72058E+15",20.0,154.0,10.0,1.0,7.3,1.6,3.0,14.0,0.0,7.0,0.0,0,NameError
6f7977bb63ea592faaa7b3bdf2898f8361f30260,tests/schema/tests.py,"4,52908E+15",66.0,658.0,20.0,2.0,10.25,1.05,4.0,90.0,0.0,9.0,0.0,1,NameError
db971d1e63acdac0d00ac1c32636ceec904f48df,sklearn/inspection/_plot/decision_boundary.py,"5,31025E+15",46.0,406.0,4.0,1.0,12.25,3.0,5.0,8.0,0.0,10.0,0.0,0,NameError
288af5f6cff8f864a587985c2b0f644ea51b0663,pandas/tests/tools/test_to_datetime.py,0.0,418.0,3677.0,210.0,11.0,"5,94286E+15",2.3,8.0,330.0,0.0,16.0,0.0,0,NameError
2579841daaeccd68db2f0d865ebba404e5a18c83,sklearn/cluster/tests/test_k_means.py,"2,53857E+16",151.0,1373.0,63.0,0.0,"8,63492E+15","1,73016E+16",10.0,151.0,0.0,17.0,0.0,0,NameError
